analysis_panel,state,method,buffer_m,variable,n_units,n_islands,moran_i,expected_i,variance_norm,z_norm,p_norm,significant_p_norm,status,weights_sha256,analysis_scope,frozen_weight_method,frozen_weight_variable,mean,std,alpha,weight_transformation,permutations,random_seed,run,eligibility_status,direction
five_state_radius_sensitivity,FL,WUI-P,1000,p_a,67,0,0.581238144837,-0.015151515152,0.006553587888,7.366997817289,0.0,True,FORMAL_COMPLETE,104f6731c9f83335756d169a17b5c361bb27549fdae812b96ce8cafdbe6b60a1,,,,,,,,,,,,
five_state_radius_sensitivity,FL,WUI-P,1000,p_s,67,0,0.665862256017,-0.015151515152,0.006553587888,8.412330565625,0.0,True,FORMAL_COMPLETE,104f6731c9f83335756d169a17b5c361bb27549fdae812b96ce8cafdbe6b60a1,,,,,,,,,,,,
five_state_radius_sensitivity,FL,WUI-S,100,p_a,67,0,0.43265577169,-0.015151515152,0.006553587888,5.531610499063,3.173e-08,True,FORMAL_COMPLETE,104f6731c9f83335756d169a17b5c361bb27549fdae812b96ce8cafdbe6b60a1,,,,,,,,,,,,
five_state_radius_sensitivity,FL,WUI-S,100,p_s,67,0,0.681503323582,-0.015151515152,0.006553587888,8.605539332205,0.0,True,FORMAL_COMPLETE,104f6731c9f83335756d169a17b5c361bb27549fdae812b96ce8cafdbe6b60a1,,,,,,,,,,,,
five_state_radius_sensitivity,FL,WUI-S,200,p_a,67,0,0.532734933977,-0.015151515152,0.006553587888,6.767854216197,1.3e-11,True,FORMAL_COMPLETE,104f6731c9f83335756d169a17b5c361bb27549fdae812b96ce8cafdbe6b60a1,,,,,,,,,,,,
five_state_radius_sensitivity,FL,WUI-S,200,p_s,67,0,0.6844021978,-0.015151515152,0.006553587888,8.641348135522,0.0,True,FORMAL_COMPLETE,104f6731c9f83335756d169a17b5c361bb27549fdae812b96ce8cafdbe6b60a1,,,,,,,,,,,,
five_state_radius_sensitivity,FL,WUI-S,300,p_a,67,0,0.550430577572,-0.015151515152,0.006553587888,6.9864424589,3e-12,True,FORMAL_COMPLETE,104f6731c9f83335756d169a17b5c361bb27549fdae812b96ce8cafdbe6b60a1,,,,,,,,,,,,
five_state_radius_sensitivity,FL,WUI-S,300,p_s,67,0,0.684312605405,-0.015151515152,0.006553587888,8.64024143126,0.0,True,FORMAL_COMPLETE,104f6731c9f83335756d169a17b5c361bb27549fdae812b96ce8cafdbe6b60a1,,,,,,,,,,,,
five_state_radius_sensitivity,FL,WUI-S,400,p_a,67,0,0.544831610511,-0.015151515152,0.006553587888,6.9172803307,5e-12,True,FORMAL_COMPLETE,104f6731c9f83335756d169a17b5c361bb27549fdae812b96ce8cafdbe6b60a1,,,,,,,,,,,,
five_state_radius_sensitivity,FL,WUI-S,400,p_s,67,0,0.679326213726,-0.015151515152,0.006553587888,8.578646237581,0.0,True,FORMAL_COMPLETE,104f6731c9f83335756d169a17b5c361bb27549fdae812b96ce8cafdbe6b60a1,,,,,,,,,,,,
five_state_radius_sensitivity,FL,WUI-S,500,p_a,67,0,0.564768839894,-0.015151515152,0.006553587888,7.16355811719,1e-12,True,FORMAL_COMPLETE,104f6731c9f83335756d169a17b5c361bb27549fdae812b96ce8cafdbe6b60a1,,,,,,,,,,,,
five_state_radius_sensitivity,FL,WUI-S,500,p_s,67,0,0.683140042959,-0.015151515152,0.006553587888,8.625757167773,0.0,True,FORMAL_COMPLETE,104f6731c9f83335756d169a17b5c361bb27549fdae812b96ce8cafdbe6b60a1,,,,,,,,,,,,
five_state_radius_sensitivity,FL,WUI-S,600,p_a,67,0,0.565356427602,-0.015151515152,0.006553587888,7.170816387504,1e-12,True,FORMAL_COMPLETE,104f6731c9f83335756d169a17b5c361bb27549fdae812b96ce8cafdbe6b60a1,,,,,,,,,,,,
five_state_radius_sensitivity,FL,WUI-S,600,p_s,67,0,0.682589168199,-0.015151515152,0.006553587888,8.61895239997,0.0,True,FORMAL_COMPLETE,104f6731c9f83335756d169a17b5c361bb27549fdae812b96ce8cafdbe6b60a1,,,,,,,,,,,,
five_state_radius_sensitivity,FL,WUI-S,700,p_a,67,0,0.561700934982,-0.015151515152,0.006553587888,7.125661335427,1e-12,True,FORMAL_COMPLETE,104f6731c9f83335756d169a17b5c361bb27549fdae812b96ce8cafdbe6b60a1,,,,,,,,,,,,
five_state_radius_sensitivity,FL,WUI-S,700,p_s,67,0,0.67891389335,-0.015151515152,0.006553587888,8.573552984775,0.0,True,FORMAL_COMPLETE,104f6731c9f83335756d169a17b5c361bb27549fdae812b96ce8cafdbe6b60a1,,,,,,,,,,,,
five_state_radius_sensitivity,FL,WUI-S,800,p_a,67,0,0.566416074938,-0.015151515152,0.006553587888,7.183905849206,1e-12,True,FORMAL_COMPLETE,104f6731c9f83335756d169a17b5c361bb27549fdae812b96ce8cafdbe6b60a1,,,,,,,,,,,,
five_state_radius_sensitivity,FL,WUI-S,800,p_s,67,0,0.677943990648,-0.015151515152,0.006553587888,8.561572107903,0.0,True,FORMAL_COMPLETE,104f6731c9f83335756d169a17b5c361bb27549fdae812b96ce8cafdbe6b60a1,,,,,,,,,,,,
five_state_radius_sensitivity,FL,WUI-S,900,p_a,67,0,0.566303235568,-0.015151515152,0.006553587888,7.182511982992,1e-12,True,FORMAL_COMPLETE,104f6731c9f83335756d169a17b5c361bb27549fdae812b96ce8cafdbe6b60a1,,,,,,,,,,,,
five_state_radius_sensitivity,FL,WUI-S,900,p_s,67,0,0.676791140873,-0.015151515152,0.006553587888,8.547331348303,0.0,True,FORMAL_COMPLETE,104f6731c9f83335756d169a17b5c361bb27549fdae812b96ce8cafdbe6b60a1,,,,,,,,,,,,
five_state_radius_sensitivity,FL,WUI-S,1000,p_a,67,0,0.562090025967,-0.015151515152,0.006553587888,7.130467643504,1e-12,True,FORMAL_COMPLETE,104f6731c9f83335756d169a17b5c361bb27549fdae812b96ce8cafdbe6b60a1,,,,,,,,,,,,
five_state_radius_sensitivity,FL,WUI-S,1000,p_s,67,0,0.67334802489,-0.015151515152,0.006553587888,8.504799712295,0.0,True,FORMAL_COMPLETE,104f6731c9f83335756d169a17b5c361bb27549fdae812b96ce8cafdbe6b60a1,,,,,,,,,,,,
five_state_radius_sensitivity,FL,WUI-Z,500,p_a,67,0,0.475964796419,-0.015151515152,0.006553587888,6.066592092564,1.307e-09,True,FORMAL_COMPLETE,104f6731c9f83335756d169a17b5c361bb27549fdae812b96ce8cafdbe6b60a1,county_within_state_patch75_500m,WUI-P,area_proportion,0.175471092256,0.119872546065,0.05,r,0.0,,run1,ELIGIBLE_FORMAL_N_GE_30,POSITIVE_SIGNIFICANT
five_state_radius_sensitivity,PA,WUI-P,100,p_a,67,0,0.197435028986,-0.015151515152,0.005752581092,2.802879306675,0.005064861948,True,FORMAL_COMPLETE,8090e4199e48a1affa29ff874fbb85a85734d009d36472dcf091c809791d7060,,,,,,,,,,,,
five_state_radius_sensitivity,PA,WUI-P,100,p_s,67,0,0.526319589365,-0.015151515152,0.005752581092,7.139107322949,1e-12,True,FORMAL_COMPLETE,8090e4199e48a1affa29ff874fbb85a85734d009d36472dcf091c809791d7060,,,,,,,,,,,,
five_state_radius_sensitivity,PA,WUI-P,200,p_a,67,0,0.188427337729,-0.015151515152,0.005752581092,2.684116044747,0.00727218598,True,FORMAL_COMPLETE,8090e4199e48a1affa29ff874fbb85a85734d009d36472dcf091c809791d7060,,,,,,,,,,,,
five_state_radius_sensitivity,PA,WUI-P,200,p_s,67,0,0.537447950716,-0.015151515152,0.005752581092,7.285830879113,0.0,True,FORMAL_COMPLETE,8090e4199e48a1affa29ff874fbb85a85734d009d36472dcf091c809791d7060,,,,,,,,,,,,
five_state_radius_sensitivity,PA,WUI-P,300,p_a,67,0,0.201942009945,-0.015151515152,0.005752581092,2.86230227588,0.004205755848,True,FORMAL_COMPLETE,8090e4199e48a1affa29ff874fbb85a85734d009d36472dcf091c809791d7060,,,,,,,,,,,,
five_state_radius_sensitivity,PA,WUI-P,300,p_s,67,0,0.544914981641,-0.015151515152,0.005752581092,7.384281072872,0.0,True,FORMAL_COMPLETE,8090e4199e48a1affa29ff874fbb85a85734d009d36472dcf091c809791d7060,,,,,,,,,,,,
five_state_radius_sensitivity,PA,WUI-P,400,p_a,67,0,0.197273090677,-0.015151515152,0.005752581092,2.800744206656,0.005098491465,True,FORMAL_COMPLETE,8090e4199e48a1affa29ff874fbb85a85734d009d36472dcf091c809791d7060,,,,,,,,,,,,
five_state_radius_sensitivity,PA,WUI-P,400,p_s,67,0,0.53422175757,-0.015151515152,0.005752581092,7.243294649714,0.0,True,FORMAL_COMPLETE,8090e4199e48a1affa29ff874fbb85a85734d009d36472dcf091c809791d7060,,,,,,,,,,,,
five_state_radius_sensitivity,PA,WUI-P,500,p_a,67,0,0.239013963565,-0.015151515152,0.005752581092,3.351083031412,0.000804961627,True,FORMAL_COMPLETE,8090e4199e48a1affa29ff874fbb85a85734d009d36472dcf091c809791d7060,,,,,,,,,,,,
five_state_radius_sensitivity,PA,WUI-P,500,p_s,67,0,0.53471388035,-0.015151515152,0.005752581092,7.249783116625,0.0,True,FORMAL_COMPLETE,8090e4199e48a1affa29ff874fbb85a85734d009d36472dcf091c809791d7060,,,,,,,,,,,,
five_state_radius_sensitivity,PA,WUI-P,600,p_a,67,0,0.24662905625,-0.015151515152,0.005752581092,3.451485367746,0.000557509985,True,FORMAL_COMPLETE,8090e4199e48a1affa29ff874fbb85a85734d009d36472dcf091c809791d7060,,,,,,,,,,,,
five_state_radius_sensitivity,PA,WUI-P,600,p_s,67,0,0.508845955345,-0.015151515152,0.005752581092,6.90872356368,5e-12,True,FORMAL_COMPLETE,8090e4199e48a1affa29ff874fbb85a85734d009d36472dcf091c809791d7060,,,,,,,,,,,,
five_state_radius_sensitivity,PA,WUI-P,700,p_a,67,0,0.241028866746,-0.015151515152,0.005752581092,3.377648825851,0.000731083799,True,FORMAL_COMPLETE,8090e4199e48a1affa29ff874fbb85a85734d009d36472dcf091c809791d7060,,,,,,,,,,,,
five_state_radius_sensitivity,PA,WUI-P,700,p_s,67,0,0.502743940512,-0.015151515152,0.005752581092,6.828270630162,9e-12,True,FORMAL_COMPLETE,8090e4199e48a1affa29ff874fbb85a85734d009d36472dcf091c809791d7060,,,,,,,,,,,,
five_state_radius_sensitivity,PA,WUI-P,800,p_a,67,0,0.256937556468,-0.015151515152,0.005752581092,3.587399341329,0.000333992603,True,FORMAL_COMPLETE,8090e4199e48a1affa29ff874fbb85a85734d009d36472dcf091c809791d7060,,,,,,,,,,,,
five_state_radius_sensitivity,PA,WUI-P,800,p_s,67,0,0.508949507418,-0.015151515152,0.005752581092,6.910088861582,5e-12,True,FORMAL_COMPLETE,8090e4199e48a1affa29ff874fbb85a85734d009d36472dcf091c809791d7060,,,,,,,,,,,,
five_state_radius_sensitivity,PA,WUI-P,900,p_a,67,0,0.262739910154,-0.015151515152,0.005752581092,3.663901347342,0.000248402492,True,FORMAL_COMPLETE,8090e4199e48a1affa29ff874fbb85a85734d009d36472dcf091c809791d7060,,,,,,,,,,,,
five_state_radius_sensitivity,PA,WUI-P,900,p_s,67,0,0.504345521251,-0.015151515152,0.005752581092,6.849386912612,7e-12,True,FORMAL_COMPLETE,8090e4199e48a1affa29ff874fbb85a85734d009d36472dcf091c809791d7060,,,,,,,,,,,,
five_state_radius_sensitivity,PA,WUI-P,1000,p_a,67,0,0.262327294356,-0.015151515152,0.005752581092,3.658461152213,0.000253734192,True,FORMAL_COMPLETE,8090e4199e48a1affa29ff874fbb85a85734d009d36472dcf091c809791d7060,,,,,,,,,,,,
five_state_radius_sensitivity,PA,WUI-P,1000,p_s,67,0,0.499153654164,-0.015151515152,0.005752581092,6.780933959106,1.2e-11,True,FORMAL_COMPLETE,8090e4199e48a1affa29ff874fbb85a85734d009d36472dcf091c809791d7060,,,,,,,,,,,,
five_state_radius_sensitivity,PA,WUI-S,100,p_a,67,0,0.460511676521,-0.015151515152,0.005752581092,6.271452985403,3.58e-10,True,FORMAL_COMPLETE,8090e4199e48a1affa29ff874fbb85a85734d009d36472dcf091c809791d7060,,,,,,,,,,,,
five_state_radius_sensitivity,PA,WUI-S,100,p_s,67,0,0.55640416642,-0.015151515152,0.005752581092,7.535761959868,0.0,True,FORMAL_COMPLETE,8090e4199e48a1affa29ff874fbb85a85734d009d36472dcf091c809791d7060,,,,,,,,,,,,
five_state_radius_sensitivity,PA,WUI-S,200,p_a,67,0,0.433374067057,-0.015151515152,0.005752581092,5.913653086493,3.346e-09,True,FORMAL_COMPLETE,8090e4199e48a1affa29ff874fbb85a85734d009d36472dcf091c809791d7060,,,,,,,,,,,,
five_state_radius_sensitivity,PA,WUI-S,200,p_s,67,0,0.560199465851,-0.015151515152,0.005752581092,7.585801656785,0.0,True,FORMAL_COMPLETE,8090e4199e48a1affa29ff874fbb85a85734d009d36472dcf091c809791d7060,,,,,,,,,,,,
five_state_radius_sensitivity,PA,WUI-S,300,p_a,67,0,0.453181557672,-0.015151515152,0.005752581092,6.174807929514,6.62e-10,True,FORMAL_COMPLETE,8090e4199e48a1affa29ff874fbb85a85734d009d36472dcf091c809791d7060,,,,,,,,,,,,
five_state_radius_sensitivity,PA,WUI-S,300,p_s,67,0,0.56220634031,-0.015151515152,0.005752581092,7.612261595327,0.0,True,FORMAL_COMPLETE,8090e4199e48a1affa29ff874fbb85a85734d009d36472dcf091c809791d7060,,,,,,,,,,,,
five_state_radius_sensitivity,PA,WUI-S,400,p_a,67,0,0.461472010995,-0.015151515152,0.005752581092,6.284114659891,3.3e-10,True,FORMAL_COMPLETE,8090e4199e48a1affa29ff874fbb85a85734d009d36472dcf091c809791d7060,,,,,,,,,,,,
five_state_radius_sensitivity,PA,WUI-S,400,p_s,67,0,0.563268943418,-0.015151515152,0.005752581092,7.62627164602,0.0,True,FORMAL_COMPLETE,8090e4199e48a1affa29ff874fbb85a85734d009d36472dcf091c809791d7060,,,,,,,,,,,,
five_state_radius_sensitivity,PA,WUI-S,500,p_a,67,0,0.482365621488,-0.015151515152,0.005752581092,6.559589614011,5.4e-11,True,FORMAL_COMPLETE,8090e4199e48a1affa29ff874fbb85a85734d009d36472dcf091c809791d7060,,,,,,,,,,,,
five_state_radius_sensitivity,PA,WUI-S,500,p_s,67,0,0.566863846414,-0.015151515152,0.005752581092,7.673669185962,0.0,True,FORMAL_COMPLETE,8090e4199e48a1affa29ff874fbb85a85734d009d36472dcf091c809791d7060,,,,,,,,,,,,
five_state_radius_sensitivity,PA,WUI-S,600,p_a,67,0,0.488829640051,-0.015151515152,0.005752581092,6.644815440232,3e-11,True,FORMAL_COMPLETE,8090e4199e48a1affa29ff874fbb85a85734d009d36472dcf091c809791d7060,,,,,,,,,,,,
five_state_radius_sensitivity,PA,WUI-S,600,p_s,67,0,0.568096238976,-0.015151515152,0.005752581092,7.689917851303,0.0,True,FORMAL_COMPLETE,8090e4199e48a1affa29ff874fbb85a85734d009d36472dcf091c809791d7060,,,,,,,,,,,,
five_state_radius_sensitivity,PA,WUI-S,700,p_a,67,0,0.492586312846,-0.015151515152,0.005752581092,6.694345858462,2.2e-11,True,FORMAL_COMPLETE,8090e4199e48a1affa29ff874fbb85a85734d009d36472dcf091c809791d7060,,,,,,,,,,,,
five_state_radius_sensitivity,PA,WUI-S,700,p_s,67,0,0.568655566154,-0.015151515152,0.005752581092,7.697292384707,0.0,True,FORMAL_COMPLETE,8090e4199e48a1affa29ff874fbb85a85734d009d36472dcf091c809791d7060,,,,,,,,,,,,
five_state_radius_sensitivity,PA,WUI-S,800,p_a,67,0,0.50041316098,-0.015151515152,0.005752581092,6.7975401164,1.1e-11,True,FORMAL_COMPLETE,8090e4199e48a1affa29ff874fbb85a85734d009d36472dcf091c809791d7060,,,,,,,,,,,,
five_state_radius_sensitivity,PA,WUI-S,800,p_s,67,0,0.569791584848,-0.015151515152,0.005752581092,7.712270394271,0.0,True,FORMAL_COMPLETE,8090e4199e48a1affa29ff874fbb85a85734d009d36472dcf091c809791d7060,,,,,,,,,,,,
five_state_radius_sensitivity,PA,WUI-S,900,p_a,67,0,0.505243633416,-0.015151515152,0.005752581092,6.861228207706,7e-12,True,FORMAL_COMPLETE,8090e4199e48a1affa29ff874fbb85a85734d009d36472dcf091c809791d7060,,,,,,,,,,,,
five_state_radius_sensitivity,PA,WUI-S,900,p_s,67,0,0.56917450635,-0.015151515152,0.005752581092,7.704134429879,0.0,True,FORMAL_COMPLETE,8090e4199e48a1affa29ff874fbb85a85734d009d36472dcf091c809791d7060,,,,,,,,,,,,
five_state_radius_sensitivity,PA,WUI-S,1000,p_a,67,0,0.508296923543,-0.015151515152,0.005752581092,6.901484771202,5e-12,True,FORMAL_COMPLETE,8090e4199e48a1affa29ff874fbb85a85734d009d36472dcf091c809791d7060,,,,,,,,,,,,
five_state_radius_sensitivity,PA,WUI-S,1000,p_s,67,0,0.568119654919,-0.015151515152,0.005752581092,7.690226582327,0.0,True,FORMAL_COMPLETE,8090e4199e48a1affa29ff874fbb85a85734d009d36472dcf091c809791d7060,,,,,,,,,,,,
five_state_radius_sensitivity,PA,WUI-Z,500,p_a,67,0,0.508859599778,-0.015151515152,0.005752581092,6.908903460762,5e-12,True,FORMAL_COMPLETE,8090e4199e48a1affa29ff874fbb85a85734d009d36472dcf091c809791d7060,county_within_state_patch75_500m,WUI-P,area_proportion,0.348059118523,0.137099462086,0.05,r,0.0,,run1,ELIGIBLE_FORMAL_N_GE_30,POSITIVE_SIGNIFICANT
five_state_radius_sensitivity,TX,WUI-P,100,p_a,254,0,0.579083230313,-0.00395256917,0.001418728786,15.479093791168,0.0,True,FORMAL_COMPLETE,1c490b5a1d273566f6d5d2f757444243cb112cd44ed3780e3a477ce5df83a9e8,,,,,,,,,,,,
five_state_radius_sensitivity,TX,WUI-P,100,p_s,254,0,0.621055654565,-0.00395256917,0.001418728786,16.593425179098,0.0,True,FORMAL_COMPLETE,1c490b5a1d273566f6d5d2f757444243cb112cd44ed3780e3a477ce5df83a9e8,,,,,,,,,,,,
five_state_radius_sensitivity,TX,WUI-P,200,p_a,254,0,0.653384551259,-0.00395256917,0.001418728786,17.451729291017,0.0,True,FORMAL_COMPLETE,1c490b5a1d273566f6d5d2f757444243cb112cd44ed3780e3a477ce5df83a9e8,,,,,,,,,,,,
five_state_radius_sensitivity,TX,WUI-P,200,p_s,254,0,0.618321411872,-0.00395256917,0.001418728786,16.520833411787,0.0,True,FORMAL_COMPLETE,1c490b5a1d273566f6d5d2f757444243cb112cd44ed3780e3a477ce5df83a9e8,,,,,,,,,,,,
five_state_radius_sensitivity,TX,WUI-P,300,p_a,254,0,0.700642855014,-0.00395256917,0.001418728786,18.706396186062,0.0,True,FORMAL_COMPLETE,1c490b5a1d273566f6d5d2f757444243cb112cd44ed3780e3a477ce5df83a9e8,,,,,,,,,,,,
five_state_radius_sensitivity,TX,WUI-P,300,p_s,254,0,0.618475932738,-0.00395256917,0.001418728786,16.524935806475,0.0,True,FORMAL_COMPLETE,1c490b5a1d273566f6d5d2f757444243cb112cd44ed3780e3a477ce5df83a9e8,,,,,,,,,,,,
five_state_radius_sensitivity,TX,WUI-P,400,p_a,254,0,0.677967654527,-0.00395256917,0.001418728786,18.104389318916,0.0,True,FORMAL_COMPLETE,1c490b5a1d273566f6d5d2f757444243cb112cd44ed3780e3a477ce5df83a9e8,,,,,,,,,,,,
five_state_radius_sensitivity,TX,WUI-P,400,p_s,254,0,0.58468419136,-0.00395256917,0.001418728786,15.627794439493,0.0,True,FORMAL_COMPLETE,1c490b5a1d273566f6d5d2f757444243cb112cd44ed3780e3a477ce5df83a9e8,,,,,,,,,,,,
five_state_radius_sensitivity,TX,WUI-P,500,p_a,254,0,0.690493524313,-0.00395256917,0.001418728786,18.436940276171,0.0,True,FORMAL_COMPLETE,1c490b5a1d273566f6d5d2f757444243cb112cd44ed3780e3a477ce5df83a9e8,,,,,,,,,,,,
five_state_radius_sensitivity,TX,WUI-P,500,p_s,254,0,0.568710124902,-0.00395256917,0.001418728786,15.203696857237,0.0,True,FORMAL_COMPLETE,1c490b5a1d273566f6d5d2f757444243cb112cd44ed3780e3a477ce5df83a9e8,,,,,,,,,,,,
five_state_radius_sensitivity,TX,WUI-P,600,p_a,254,0,0.687806110165,-0.00395256917,0.001418728786,18.365591766044,0.0,True,FORMAL_COMPLETE,1c490b5a1d273566f6d5d2f757444243cb112cd44ed3780e3a477ce5df83a9e8,,,,,,,,,,,,
five_state_radius_sensitivity,TX,WUI-P,600,p_s,254,0,0.560773660348,-0.00395256917,0.001418728786,14.992990620462,0.0,True,FORMAL_COMPLETE,1c490b5a1d273566f6d5d2f757444243cb112cd44ed3780e3a477ce5df83a9e8,,,,,,,,,,,,
five_state_radius_sensitivity,TX,WUI-P,700,p_a,254,0,0.681139942918,-0.00395256917,0.001418728786,18.188610818828,0.0,True,FORMAL_COMPLETE,1c490b5a1d273566f6d5d2f757444243cb112cd44ed3780e3a477ce5df83a9e8,,,,,,,,,,,,
five_state_radius_sensitivity,TX,WUI-P,700,p_s,254,0,0.551289218752,-0.00395256917,0.001418728786,14.741186938528,0.0,True,FORMAL_COMPLETE,1c490b5a1d273566f6d5d2f757444243cb112cd44ed3780e3a477ce5df83a9e8,,,,,,,,,,,,
five_state_radius_sensitivity,TX,WUI-P,800,p_a,254,0,0.680304443315,-0.00395256917,0.001418728786,18.16642903047,0.0,True,FORMAL_COMPLETE,1c490b5a1d273566f6d5d2f757444243cb112cd44ed3780e3a477ce5df83a9e8,,,,,,,,,,,,
five_state_radius_sensitivity,TX,WUI-P,800,p_s,254,0,0.542827265433,-0.00395256917,0.001418728786,14.516529431718,0.0,True,FORMAL_COMPLETE,1c490b5a1d273566f6d5d2f757444243cb112cd44ed3780e3a477ce5df83a9e8,,,,,,,,,,,,
five_state_radius_sensitivity,TX,WUI-P,900,p_a,254,0,0.679543907978,-0.00395256917,0.001418728786,18.146237478196,0.0,True,FORMAL_COMPLETE,1c490b5a1d273566f6d5d2f757444243cb112cd44ed3780e3a477ce5df83a9e8,,,,,,,,,,,,
five_state_radius_sensitivity,TX,WUI-P,900,p_s,254,0,0.543637565107,-0.00395256917,0.001418728786,14.538042183871,0.0,True,FORMAL_COMPLETE,1c490b5a1d273566f6d5d2f757444243cb112cd44ed3780e3a477ce5df83a9e8,,,,,,,,,,,,
five_state_radius_sensitivity,TX,WUI-P,1000,p_a,254,0,0.672963184268,-0.00395256917,0.001418728786,17.971524982657,0.0,True,FORMAL_COMPLETE,1c490b5a1d273566f6d5d2f757444243cb112cd44ed3780e3a477ce5df83a9e8,,,,,,,,,,,,
five_state_radius_sensitivity,TX,WUI-P,1000,p_s,254,0,0.537244267723,-0.00395256917,0.001418728786,14.368305694422,0.0,True,FORMAL_COMPLETE,1c490b5a1d273566f6d5d2f757444243cb112cd44ed3780e3a477ce5df83a9e8,,,,,,,,,,,,
five_state_radius_sensitivity,TX,WUI-S,100,p_a,254,0,0.588830208979,-0.00395256917,0.001418728786,15.737867604184,0.0,True,FORMAL_COMPLETE,1c490b5a1d273566f6d5d2f757444243cb112cd44ed3780e3a477ce5df83a9e8,,,,,,,,,,,,
five_state_radius_sensitivity,TX,WUI-S,100,p_s,254,0,0.642113118966,-0.00395256917,0.001418728786,17.152482559035,0.0,True,FORMAL_COMPLETE,1c490b5a1d273566f6d5d2f757444243cb112cd44ed3780e3a477ce5df83a9e8,,,,,,,,,,,,
five_state_radius_sensitivity,TX,WUI-S,200,p_a,254,0,0.680521088504,-0.00395256917,0.001418728786,18.172180771955,0.0,True,FORMAL_COMPLETE,1c490b5a1d273566f6d5d2f757444243cb112cd44ed3780e3a477ce5df83a9e8,,,,,,,,,,,,
five_state_radius_sensitivity,TX,WUI-S,200,p_s,254,0,0.63940917255,-0.00395256917,0.001418728786,17.08069513153,0.0,True,FORMAL_COMPLETE,1c490b5a1d273566f6d5d2f757444243cb112cd44ed3780e3a477ce5df83a9e8,,,,,,,,,,,,
five_state_radius_sensitivity,TX,WUI-S,300,p_a,254,0,0.683166699368,-0.00395256917,0.001418728786,18.24241944124,0.0,True,FORMAL_COMPLETE,1c490b5a1d273566f6d5d2f757444243cb112cd44ed3780e3a477ce5df83a9e8,,,,,,,,,,,,
five_state_radius_sensitivity,TX,WUI-S,300,p_s,254,0,0.632332553353,-0.00395256917,0.001418728786,16.892817041775,0.0,True,FORMAL_COMPLETE,1c490b5a1d273566f6d5d2f757444243cb112cd44ed3780e3a477ce5df83a9e8,,,,,,,,,,,,
five_state_radius_sensitivity,TX,WUI-S,400,p_a,254,0,0.660346481117,-0.00395256917,0.001418728786,17.636562478486,0.0,True,FORMAL_COMPLETE,1c490b5a1d273566f6d5d2f757444243cb112cd44ed3780e3a477ce5df83a9e8,,,,,,,,,,,,
five_state_radius_sensitivity,TX,WUI-S,400,p_s,254,0,0.610354829615,-0.00395256917,0.001418728786,16.309327576177,0.0,True,FORMAL_COMPLETE,1c490b5a1d273566f6d5d2f757444243cb112cd44ed3780e3a477ce5df83a9e8,,,,,,,,,,,,
five_state_radius_sensitivity,TX,WUI-S,500,p_a,254,0,0.679476455696,-0.00395256917,0.001418728786,18.144446678727,0.0,True,FORMAL_COMPLETE,1c490b5a1d273566f6d5d2f757444243cb112cd44ed3780e3a477ce5df83a9e8,,,,,,,,,,,,
five_state_radius_sensitivity,TX,WUI-S,500,p_s,254,0,0.603159156659,-0.00395256917,0.001418728786,16.118288712563,0.0,True,FORMAL_COMPLETE,1c490b5a1d273566f6d5d2f757444243cb112cd44ed3780e3a477ce5df83a9e8,,,,,,,,,,,,
five_state_radius_sensitivity,TX,WUI-S,600,p_a,254,0,0.672838439427,-0.00395256917,0.001418728786,17.968213115532,0.0,True,FORMAL_COMPLETE,1c490b5a1d273566f6d5d2f757444243cb112cd44ed3780e3a477ce5df83a9e8,,,,,,,,,,,,
five_state_radius_sensitivity,TX,WUI-S,600,p_s,254,0,0.588164933888,-0.00395256917,0.001418728786,15.72020512867,0.0,True,FORMAL_COMPLETE,1c490b5a1d273566f6d5d2f757444243cb112cd44ed3780e3a477ce5df83a9e8,,,,,,,,,,,,
five_state_radius_sensitivity,TX,WUI-S,700,p_a,254,0,0.657471389591,-0.00395256917,0.001418728786,17.560231297064,0.0,True,FORMAL_COMPLETE,1c490b5a1d273566f6d5d2f757444243cb112cd44ed3780e3a477ce5df83a9e8,,,,,,,,,,,,
five_state_radius_sensitivity,TX,WUI-S,700,p_s,254,0,0.569030239096,-0.00395256917,0.001418728786,15.212195610882,0.0,True,FORMAL_COMPLETE,1c490b5a1d273566f6d5d2f757444243cb112cd44ed3780e3a477ce5df83a9e8,,,,,,,,,,,,
five_state_radius_sensitivity,TX,WUI-S,800,p_a,254,0,0.657367880226,-0.00395256917,0.001418728786,17.557483213373,0.0,True,FORMAL_COMPLETE,1c490b5a1d273566f6d5d2f757444243cb112cd44ed3780e3a477ce5df83a9e8,,,,,,,,,,,,
five_state_radius_sensitivity,TX,WUI-S,800,p_s,254,0,0.561331136002,-0.00395256917,0.001418728786,15.007791114603,0.0,True,FORMAL_COMPLETE,1c490b5a1d273566f6d5d2f757444243cb112cd44ed3780e3a477ce5df83a9e8,,,,,,,,,,,,
five_state_radius_sensitivity,TX,WUI-S,900,p_a,254,0,0.652458944869,-0.00395256917,0.001418728786,17.427155245744,0.0,True,FORMAL_COMPLETE,1c490b5a1d273566f6d5d2f757444243cb112cd44ed3780e3a477ce5df83a9e8,,,,,,,,,,,,
five_state_radius_sensitivity,TX,WUI-S,900,p_s,254,0,0.555658004095,-0.00395256917,0.001418728786,14.857174392694,0.0,True,FORMAL_COMPLETE,1c490b5a1d273566f6d5d2f757444243cb112cd44ed3780e3a477ce5df83a9e8,,,,,,,,,,,,
